"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence","datasets","ligand.logFC","ligand.pct.1","ligand.pct.2","ligand.pvalues","receptor.logFC","receptor.pct.1","receptor.pct.2","receptor.pvalues"
"SSC","SSC","LAMA1","ITGA3_ITGB1",1.47868681660597e-05,0,"LAMA1_ITGA3_ITGB1","LAMA1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","healthy",-0.32977107248136,48.0503144654088,63.4478672985782,1.03186262792352e-17,NA,NA,NA,NA
"Sertoli","SSC","LAMA3","ITGA3_ITGB1",0.000206706795790122,0,"LAMA3_ITGA3_ITGB1","LAMA3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","healthy",-0.98092660673656,64.1414141414141,96.8065858512756,0,NA,NA,NA,NA
"SSC","SSC","LAMC1","ITGA3_ITGB1",1.01031786826373e-05,0,"LAMC1_ITGA3_ITGB1","LAMC1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","healthy",-0.100017303439131,44.6540880503145,49.7037914691943,0.0052880629255752,NA,NA,NA,NA
"Sertoli","SSC","LAMC1","ITGA3_ITGB1",4.97536184700165e-05,0,"LAMC1_ITGA3_ITGB1","LAMC1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","healthy",-0.13433711477421,34.1627281994254,58.0423376153429,8.6880280001187e-187,NA,NA,NA,NA
"Sertoli","SSC","THBS1","ITGA3_ITGB1",9.03765010024409e-06,0,"THBS1_ITGA3_ITGB1","THBS1 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512","healthy",-0.113631758609192,5.12464090445742,17.1702551112719,5.70667808761382e-280,NA,NA,NA,NA
"Sertoli","SSC","COL4A3","ITGA3_ITGB1",4.46919958534607e-05,0,"COL4A3_ITGA3_ITGB1","COL4A3 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","healthy",-0.478183342009992,5.82429802613289,44.8887280622399,0,NA,NA,NA,NA
"Sertoli","SSC","COL4A4","ITGA3_ITGB1",1.81124876435213e-05,0,"COL4A4_ITGA3_ITGB1","COL4A4 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","healthy",-0.210382085827076,4.06357149476416,30.1248416862674,0,NA,NA,NA,NA
"SSC","SSC","COL4A5","ITGA3_ITGB1",7.63871177790877e-06,0,"COL4A5_ITGA3_ITGB1","COL4A5 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","healthy",-0.0684509519006368,35.7232704402516,40.6398104265403,0.0146517497153351,NA,NA,NA,NA
"Sertoli","SSC","COL6A6","ITGA3_ITGB1",5.86556038444749e-05,0,"COL6A6_ITGA3_ITGB1","COL6A6 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","healthy",-0.11278194018877,38.513576128255,57.8252216392256,7.50528820990023e-99,NA,NA,NA,NA
"Sertoli","SSC","LAMA3","ITGA6_ITGB1",0.00122475242211837,0,"LAMA3_ITGA6_ITGB1","LAMA3 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","healthy",-0.98092660673656,64.1414141414141,96.8065858512756,0,-0.0942466130119155,23.3962264150943,28.7914691943128,0.00112684564238856
