"","ACTIVIN","Adenosine","ADGRA","ADGRB","ADGRG","ADGRL","AGRN","Androstenedione","ANGPT","ANGPTL","ApoA","APP","BMP","CADM","CD200","CD39","CD45","CD46","CD6","CD99","CDH","CDH5","Cholesterol","CLDN","CNTN","COLLAGEN","DESMOSOME","DHEA","DHT","EDA","EGF","EPHA","EPHB","Estradiol","FGF","FLRT","FN1","GAP","GAS","Glutamate","HGF","HSPG","IGF","IL1","JAM","KIT","LAMININ","LIFR","MPZ","NCAM","ncWNT","NECTIN","NEGR","Netrin","NGL","NOTCH","NPNT","NRG","NRXN","NT","OCLN","PCDH","PDGF","PECAM1","PECAM2","PROS","Prostaglandin","PSAP","PTN","PTPR","PTPRM","RA","RELN","SEMA3","SEMA4","SEMA5","SEMA6","SEMA7","SLIT","TENASCIN","Testosterone","TGFb","THBS","TULP","UNC5","VCAM","VEGF","VISFATIN","VWF"
"CNTN",5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.87355915217242e-14,5.3714805341368e-18,0.0440499773309515,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.87000289855488e-17,1.17727125253526e-05,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.62930628044811e-18,5.3714805341368e-18,NA,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,3.27209606878505e-14,5.3714805341368e-18,5.3714805341368e-18,1.43965415465178e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.77501384870303e-18,5.3714805341368e-18,0.726744083261468,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,4.85046730377205e-08,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.60816242422865e-06,5.3714805341368e-18,5.3887032033284e-18,6.82262148069787e-14,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.44564394714086e-16,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18
"COLLAGEN",5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.145849044256998,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.448146254917548,5.3714805341368e-18,0.22606243869744,5.3714805341368e-18,0.0125064662918998,5.3714805341368e-18,NA,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.40001118319082e-17,1.98007923546106e-17,1.58591944071158e-08,4.85895310939727e-14,5.3714805341368e-18,5.3714805341368e-18,1.11560626785615e-16,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,8.62722070997466e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.117725230335623,5.3714805341368e-18,0.699029377952719,5.3714805341368e-18,5.3714805341368e-18,2.22083087146574e-06,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.04142476669495e-06,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,8.07803588588195e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,8.38750344074673e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.32184182617734e-17,8.55391085761235e-16,1.1427735290097e-17,0.220868800771391,6.38276745443807e-15,5.3714805341368e-18,1.23376619124763e-05,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.13838619850206,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18
"DESMOSOME",5.3714805341368e-18,2.25731387263526e-14,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.62930628044811e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.12972837416522e-15,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,NA,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.0010189458155046,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.92844944668488e-18,5.3714805341368e-18,5.3714805341368e-18,8.62722070997466e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,7.92518955953919e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,9.33495356881977e-18,3.85269186367346e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,3.02703512083088e-16,1.92392845765071e-14,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.92844944668488e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.66190446414875e-17
"DHEA",5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.52421796708431e-17,5.3714805341368e-18,3.53255205468106e-17,5.3714805341368e-18,5.5112193311429e-18,2.76974431219037e-10,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.77501384870303e-18,2.1589740021369e-17,5.3714805341368e-18,5.3714805341368e-18,3.33454196265537e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,NA,5.3714805341368e-18,5.62930628044811e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.89711001816074e-08,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,5.5112193311429e-18,5.3714805341368e-18,1.43965415465178e-17,7.63132622583902e-18,5.3714805341368e-18,5.3714805341368e-18,1.02420352662956e-16,5.3714805341368e-18,0.450098333686864,8.85067086843812e-14,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,5.61046149022532e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,8.32143436566841e-16,5.3714805341368e-18,9.06784962009111e-18,3.4355017839241e-09,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.71154621558642e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.03717374611713e-17,5.3714805341368e-18,0.328358009458352,0.284633313483498,5.3714805341368e-18
"DHT",5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,8.60978904174117e-11,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,3.35575188481015e-08,1.48134022406213e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,3.27209606878505e-14,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,NA,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,7.20672254252067e-18,1.92268443344179e-16,5.3714805341368e-18,2.35762800777658e-13,5.3714805341368e-18,5.3714805341368e-18,1.12335010286678e-07,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.60287265562537e-07,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,9.4530149782458e-13,4.05522857875701e-09,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,8.07803588588195e-18,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18
"EDA",5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,9.79592116663579e-09,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.468827685196846,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.62930628044811e-18,5.3714805341368e-18,NA,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,3.33454196265537e-17,5.8337093574151e-14,5.3714805341368e-18,5.3714805341368e-18,7.41482236838171e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.03949575751416e-15,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.000380959447266177,5.3714805341368e-18,3.92012560442179e-08,5.3714805341368e-18,0.0888862116876991,5.3714805341368e-18,5.3714805341368e-18,1.54450283288125e-07,5.3714805341368e-18,5.3714805341368e-18,3.53004184372983e-10,5.62930628044811e-18,6.61645529090463e-18,5.3714805341368e-18,5.3714805341368e-18,8.87639268628494e-17,5.3714805341368e-18,5.3714805341368e-18,7.20672254252067e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.92844944668488e-18,3.58019223021935e-09
"EGF",5.3714805341368e-18,2.12091206300182e-10,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,9.99426971758563e-09,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.0010189458155046,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,NA,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.92844944668488e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.92844944668488e-18,5.3714805341368e-18,5.3714805341368e-18,2.02205224871732e-15,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.01837493688843e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.92456542327104e-17,1.16148720223288e-15,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.96895378676045e-17,4.01141500490995e-16,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,7.00212777280674e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,9.56086599007261e-16
"EPHA",5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.0080046707933e-06,5.3714805341368e-18,8.81961179043531e-18,5.3714805341368e-18,6.0939749679077e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,7.9256377505836e-15,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,9.88951708437151e-18,5.3714805341368e-18,5.77501384870303e-18,0.990398379675308,2.09720165312598e-17,1.43965415465178e-17,1.40001118319082e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,NA,4.4367749283654e-11,2.62838884218944e-16,1.44428700538731e-11,5.3714805341368e-18,5.3714805341368e-18,3.01755463415149e-05,7.20672254252067e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.45383736746517e-11,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.48134022406213e-17,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,8.156846282268e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,9.39907189083207e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.35920392359732e-09,5.3714805341368e-18,0.871378736758639,1.00930719160883e-10,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,3.50712099745191e-09,5.3714805341368e-18,5.3714805341368e-18,2.58888701417443e-07,5.3714805341368e-18,5.3714805341368e-18,1.82337426982537e-08,4.02129497550607e-13,1.07130866508739e-05,9.60367766486886e-18,7.00206602766718e-14,5.3714805341368e-18,1.53109558286031e-16,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.62930628044811e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18
"EPHB",5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.76631951856557e-16,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.62930628044811e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,3.24068662580198e-17,5.3714805341368e-18,2.35453141534937e-17,3.48409441565436e-16,3.59857190804352e-15,5.3714805341368e-18,1.98007923546106e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,4.4367749283654e-11,NA,1.59607213172426e-14,0.0419303218697717,5.3714805341368e-18,5.3714805341368e-18,0.000636087632426328,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.634883542890362,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,3.11288939767659e-16,5.3714805341368e-18,1.3648978811507e-16,5.3714805341368e-18,5.3714805341368e-18,2.25731387263526e-14,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.42224877261506e-11,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,6.44313419611251e-18,5.3714805341368e-18,1.03335310181313e-13,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.890160149776985,5.3714805341368e-18,5.3714805341368e-18,6.61645529090463e-18,5.3714805341368e-18,5.3714805341368e-18,0.0578038984138068,0.00474267425837033,0.00123691643716723,1.10980480011119e-17,0.00015683963542763,5.3714805341368e-18,1.47355794277749e-14,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.77171876330539e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18
"Estradiol",5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.62930628044811e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.11703703354587e-13,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.03266431337512e-09,5.3714805341368e-18,4.86372212803156e-11,6.80769537176024e-18,0.00330867437904095,5.3714805341368e-18,1.58591944071158e-08,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.62838884218944e-16,1.59607213172426e-14,NA,8.78135406377837e-08,5.3714805341368e-18,5.3714805341368e-18,1.32410642060041e-14,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.57691139660294e-14,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,3.15666227908427e-05,5.3714805341368e-18,1.17727125253526e-05,5.3714805341368e-18,5.3714805341368e-18,0.338625081466018,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.642112245595155,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,8.07803588588195e-18,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,7.54942257912777e-13,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.44434292306678e-14,2.64978570875265e-10,4.75018780755258e-16,1.07975268674866e-10,3.22225308087176e-07,5.3714805341368e-18,0.603583978112716,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.05712865724004e-07,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18
"FGF",5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.14181967652991e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.3648978811507e-16,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.77501384870303e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.45180135248786e-15,5.3714805341368e-18,1.03949575751416e-15,8.3611820344234e-15,4.86372212803156e-11,5.3714805341368e-18,4.85895310939727e-14,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.44428700538731e-11,0.0419303218697717,8.78135406377837e-08,NA,5.3714805341368e-18,5.3714805341368e-18,5.27377462607413e-06,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.0137736597016827,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.74011569555145e-12,5.3714805341368e-18,5.04698635234481e-13,5.3714805341368e-18,5.3714805341368e-18,1.69421350952886e-07,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.5282315898935e-07,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,6.2640920942248e-18,5.3714805341368e-18,9.56114163168348e-14,7.63132622583902e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.0447685193989003,5.3714805341368e-18,5.3714805341368e-18,1.04799295962548e-17,5.3714805341368e-18,5.3714805341368e-18,0.000512640465892799,0.839185806244681,2.26088915678301e-05,6.48353962097022e-17,0.278535370800958,5.3714805341368e-18,8.15662790115202e-09,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,4.26102424950281e-14,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18
"FLRT",5.3714805341368e-18,1.61469715004828e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.08471752665007e-16,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.1148010028483e-07,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,7.20672254252067e-18,5.3714805341368e-18,5.92844944668488e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,NA,2.8129507603801e-08,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.52421796708431e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.81582848691211e-17,9.93296319250235e-13,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.423865663705634,9.03338166231228e-10,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18
"FN1",5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.72596235573739e-10,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,5.41330270370467e-12,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.77501384870303e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.92268443344179e-16,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.8129507603801e-08,NA,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.97953373662235e-11,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.77501384870303e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,4.75503617623034e-11,3.85547513794566e-10,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,3.59118555787595e-07,4.88401873997857e-16,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18
