"","ACTIVIN","Adenosine","ADGRA","ADGRB","ADGRG","ADGRL","AGRN","Androstenedione","ANGPT","ANGPTL","ApoA","APP","BMP","CADM","CD200","CD39","CD45","CD46","CD6","CD99","CDH","CDH5","Cholesterol","CLDN","CNTN","COLLAGEN","DESMOSOME","DHEA","DHT","EDA","EGF","EPHA","EPHB","Estradiol","FGF","FLRT","FN1","GAP","GAS","Glutamate","HGF","HSPG","IGF","IL1","JAM","KIT","LAMININ","LIFR","MPZ","NCAM","ncWNT","NECTIN","NEGR","Netrin","NGL","NOTCH","NPNT","NRG","NRXN","NT","OCLN","PCDH","PDGF","PECAM1","PECAM2","PROS","Prostaglandin","PSAP","PTN","PTPR","PTPRM","RA","RELN","SEMA3","SEMA4","SEMA5","SEMA6","SEMA7","SLIT","TENASCIN","Testosterone","TGFb","THBS","TULP","UNC5","VCAM","VEGF","VISFATIN","VWF"
"CADM",1.12075261221947e-05,3.95591160889952e-18,8.61523599774715e-17,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.05471498191107e-10,3.95591160889952e-18,3.95591160889952e-18,2.83535655639509e-11,1.73098541386611e-11,3.95591160889952e-18,3.95591160889952e-18,NA,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.17109990312272e-12,3.95591160889952e-18,3.95591160889952e-18,2.38274094035444e-13,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,6.36974578787234e-15,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.00246630570492196,3.95591160889952e-18,3.95591160889952e-18,7.49169819997142e-11,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.69056784422049e-11,8.19580559815536e-05,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,2.96806408851454e-16,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,5.0363722610573e-18,3.95591160889952e-18,3.95591160889952e-18,1.21297756505333e-11,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,8.25379982634727e-13,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18
"CD200",3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.60075532902844e-18,3.95591160889952e-18,3.05390148966701e-16,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,NA,4.20237510796545e-18,3.95591160889952e-18,3.95591160889952e-18,1.87578208756053e-14,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.52379449675399e-17,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.13037835424195e-08,3.95591160889952e-18,4.07730530936212e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,9.12979818140614e-17,5.25367281515946e-10,3.95591160889952e-18,2.11120885994692e-17,3.95591160889952e-18,3.95591160889952e-18,0.954758396030865,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,7.7734256797095e-16,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.189614312882507,1.72034486377129e-09,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,9.20013610281032e-16,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18
"CD39",3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.30606051743935e-08,3.95591160889952e-18,6.39438808026142e-10,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.20237510796545e-18,NA,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,9.39832757318043e-17,3.95591160889952e-18,1.12075261221947e-05,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.20103554938643e-17,3.95591160889952e-18,3.95591160889952e-18,6.91165804858095e-15,4.33123080260219e-18,3.95591160889952e-18,4.46398542390809e-18,3.95591160889952e-18,4.07730530936212e-18,6.0333467812047e-18,4.32083259764571e-06,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.57857024855841e-13,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.000890099233056898,3.95591160889952e-18,4.81074822355179e-17,1.9156382255095e-07,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.07730530936212e-18,3.95591160889952e-18,3.95591160889952e-18,4.21008070947023e-12,3.95591160889952e-18,3.95591160889952e-18,5.85460438279782e-18,3.95591160889952e-18,7.22464014675288e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18
"CD45",3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,5.85460438279782e-18,5.66895832024706e-09,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,NA,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.46398542390809e-18,3.95591160889952e-18,0.464996611160508,4.07730530936212e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.58860238272921e-17,1.21297756505333e-11,3.95591160889952e-18,3.95591160889952e-18,4.07730530936212e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.21856720323564e-13,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.023355108566128,3.95591160889952e-18,7.77030328518056e-08,4.07730530936212e-18,0.0798036446783287,3.95591160889952e-18,4.07730530936212e-18,2.36176664369545e-16,3.95591160889952e-18,3.95591160889952e-18,4.51765371432292e-07,1.23735672047013e-17,1.82071265526613e-17,3.95591160889952e-18,3.95591160889952e-18,4.95246314573701e-11,3.95591160889952e-18,3.95591160889952e-18,7.01109588958762e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.46398542390809e-18,9.95896445373433e-17
"CD46",1.20848257306689e-10,3.95591160889952e-18,0.5881380789044,3.95591160889952e-18,1.12904270586492e-10,3.95591160889952e-18,0.00532375159940146,3.95591160889952e-18,5.86681492545193e-14,1.48215309320209e-09,0.00126665455835116,4.20237510796545e-18,3.95591160889952e-18,1.17109990312272e-12,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,NA,3.95591160889952e-18,3.95591160889952e-18,1.0208365858121e-06,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.76753591696907e-17,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.6084875823059e-15,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.77308612325635e-13,1.15729879264021e-08,3.95591160889952e-18,1.68416441749517e-09,3.95591160889952e-18,4.25014121508094e-06,6.86689058950531e-14,3.95591160889952e-18,4.20237510796545e-18,3.8479191600766e-14,3.91890497511127e-17,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.58860238272921e-17,4.81143268283982e-16,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.000220337196050246,3.95591160889952e-18,3.95591160889952e-18,1.49906830671661e-13,5.51265575167599e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.32208530290842e-13,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.153112340172246,3.95591160889952e-18,1.31328151759545e-17,2.83615955450347e-17,3.95591160889952e-18
"CD6",3.95591160889952e-18,0.00377003607169207,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.07730530936212e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.87578208756053e-14,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,NA,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,9.73078091434956e-16,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,9.26179897985655e-09,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.98789134103284e-07,4.87003713614698e-12,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,6.44159214346528e-17,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,7.44460163315224e-18,3.95591160889952e-18,3.95591160889952e-18,2.29514253070195e-16,1.36095330015383e-15,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,5.85460438279782e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,2.47998757604205e-07,0.00473420580044737,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18
"CD99",3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.194298458996803,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,NA,3.95591160889952e-18,0.477695404799042,3.95591160889952e-18,0.000400497998880908,3.95591160889952e-18,0.444255301733892,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,7.90454251125711e-18,2.6738147313499e-17,1.87279183928943e-09,2.12309969006291e-15,3.95591160889952e-18,3.95591160889952e-18,1.93184612806882e-17,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.91890497511127e-17,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.0510273911805304,3.95591160889952e-18,0.215154427886323,3.95591160889952e-18,3.95591160889952e-18,1.81199686798206e-07,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.85418621511772e-07,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.88682363326271e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,7.67040667151587e-17,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,9.45934121085736e-18,2.16740375334389e-16,1.93184612806882e-17,0.768775651159445,1.32319872769224e-14,3.95591160889952e-18,1.36995112873564e-07,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.0815939534139536,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18
"CDH",1.00235423925907e-11,3.95591160889952e-18,0.0225290134833312,3.95591160889952e-18,1.59081283823739e-07,3.95591160889952e-18,0.000320418619559613,3.95591160889952e-18,5.68750712431423e-11,9.20129385608661e-11,3.45098640493243e-05,6.4071449084651e-18,3.95591160889952e-18,2.38274094035444e-13,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.0208365858121e-06,3.95591160889952e-18,3.95591160889952e-18,NA,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,2.75380712646258e-17,3.95591160889952e-18,4.07730530936212e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.60075532902844e-18,4.07730530936212e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,7.82683177155291e-14,3.05980768973187e-05,3.95591160889952e-18,9.85177821693811e-11,3.95591160889952e-18,0.00448630733863248,1.90233189785662e-11,3.95591160889952e-18,4.46398542390809e-18,9.7868882591484e-12,4.07730530936212e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.88682363326271e-18,7.7053369891771e-15,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.07730530936212e-18,3.95591160889952e-18,3.95591160889952e-18,4.07730530936212e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.11024299700122,4.20237510796545e-18,3.95591160889952e-18,4.51495611058988e-11,4.88682363326271e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.1549381729187e-10,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,8.12765503566198e-07,3.95591160889952e-18,2.59611565456869e-17,2.59611565456869e-17,4.07730530936212e-18
"CDH5",3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.4141558258227,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.477695404799042,3.95591160889952e-18,NA,3.95591160889952e-18,0.000172395833340199,3.95591160889952e-18,0.222887404446071,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.46398542390809e-18,1.93184612806882e-17,4.41162946853118e-11,8.94560955776993e-16,3.95591160889952e-18,3.95591160889952e-18,9.74631639820544e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,8.39250746012644e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.0281370377166605,3.95591160889952e-18,0.151144491157966,3.95591160889952e-18,3.95591160889952e-18,1.02505625945033e-08,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.44407802292973e-08,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,8.91017949833904e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.23735672047013e-17,1.82477263648655e-16,1.16576693677242e-17,0.811133826233544,2.57665462843897e-15,3.95591160889952e-18,6.45855891598022e-07,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.0364187805321918,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18
"Cholesterol",3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.10491639557607e-09,3.95591160889952e-18,4.33123080260219e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,9.39832757318043e-17,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,NA,3.95591160889952e-18,4.33123080260219e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.990398379675308,2.96806408851454e-16,5.34915185365328e-18,7.29788564700184e-15,3.95591160889952e-18,3.95591160889952e-18,4.03562611150682e-08,4.07730530936212e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.58613473079099e-15,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.74166029806301e-18,3.95591160889952e-18,3.95591160889952e-18,4.07730530936212e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,5.34915185365328e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,7.84247127474228e-11,3.95591160889952e-18,0.543940948599892,3.28247404424413e-14,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,2.50645047432755e-15,3.95591160889952e-18,3.95591160889952e-18,2.21807197635714e-10,3.95591160889952e-18,3.95591160889952e-18,3.30219181869792e-15,2.23981235913202e-17,7.49169819997142e-11,3.95591160889952e-18,1.66573808352069e-17,3.95591160889952e-18,4.46398542390809e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.07730530936212e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18
"CLDN",3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.20237510796545e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.82023844029906e-05,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.000400497998880908,3.95591160889952e-18,0.000172395833340199,3.95591160889952e-18,NA,3.95591160889952e-18,0.0121328052714319,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.71589226164853e-17,3.12531743086211e-15,0.00319461129396166,4.41162946853118e-11,3.95591160889952e-18,3.95591160889952e-18,7.14419365101563e-16,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.04041218650116e-15,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.245871892324324,3.95591160889952e-18,0.0262240943064829,3.95591160889952e-18,3.95591160889952e-18,0.0215322019367309,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.0239918169986063,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,7.67117051473693e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,2.06508479287517e-15,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,2.57328904934781e-16,1.25381291008923e-14,8.86883777200314e-17,0.000461894276738124,3.2370736110403e-10,3.95591160889952e-18,0.0539570676411873,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.0556933114269982,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18
"CNTN",3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.6405603505616e-14,3.95591160889952e-18,0.0430263440477245,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.52379449675399e-17,1.12075261221947e-05,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.33123080260219e-18,3.95591160889952e-18,NA,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,2.87436426879994e-14,3.95591160889952e-18,3.95591160889952e-18,1.16576693677242e-17,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.46398542390809e-18,3.95591160889952e-18,0.724517084027776,3.95591160889952e-18,3.95591160889952e-18,4.07730530936212e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.53461716014031e-08,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.52069087255329e-06,3.95591160889952e-18,4.07730530936212e-18,6.02293219069779e-14,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.21934677155421e-16,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18
"COLLAGEN",3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.143465403084259,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.444255301733892,3.95591160889952e-18,0.222887404446071,3.95591160889952e-18,0.0121328052714319,3.95591160889952e-18,NA,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.1315207851887e-17,1.61703099974578e-17,1.47333373986433e-08,4.27702026764362e-14,3.95591160889952e-18,3.95591160889952e-18,9.39832757318043e-17,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,7.23708376717742e-17,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.115711034617419,3.95591160889952e-18,0.696351788404892,3.95591160889952e-18,3.95591160889952e-18,2.10400473267056e-06,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.93247232128146e-06,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,6.4071449084651e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,7.02956749043176e-17,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.06597969536977e-17,7.34815018513992e-16,9.18070868811165e-18,0.217710309238399,5.55802783953876e-15,3.95591160889952e-18,1.17516544774097e-05,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.13608918550343,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18
"DESMOSOME",3.95591160889952e-18,1.97889645678163e-14,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.33123080260219e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,9.73078091434956e-16,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,NA,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.000981997320662499,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.07730530936212e-18,4.60075532902844e-18,3.95591160889952e-18,3.95591160889952e-18,7.23708376717742e-17,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.07730530936212e-18,3.95591160889952e-18,6.63198319372062e-17,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,7.44460163315224e-18,3.19057193919638e-17,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,2.57328904934781e-16,1.68515694835085e-14,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.60075532902844e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.35294980380649e-17
